Symbol,label,attributed_pct
SAV,pca_cev_0.95,0.21929025202516134
TCI,pca_cev_0.95,0.21875859823955443
SGN,pca_cev_0.95,0.21806099945155305
NBB,pca_cev_0.95,0.21737406286756145
NNC,pca_cev_0.95,0.21652253364465815
PHR,pca_cev_0.95,0.21650800725252473
SBA,pca_cev_0.95,0.21643056370140457
DAT,pca_cev_0.95,0.21623397537763578
ICT,pca_cev_0.95,0.21622111617483517
CTR,pca_cev_0.95,0.21538410534033234
TNI,pca_cev_0.95,0.21448112821367182
CTS,pca_cev_0.95,0.2141605046073814
KBC,pca_cev_0.95,0.21307270219803773
KDC,pca_cev_0.95,0.21260386869571224
LHG,pca_cev_0.95,0.21234042427267016
SJS,pca_cev_0.95,0.21115269699918124
VDS,pca_cev_0.95,0.21090671330579397
TCH,pca_cev_0.95,0.20670240283291516
FCN,pca_cev_0.95,0.20568230980592586
SVD,pca_cev_0.95,0.20545492928320824
QCG,pca_cev_0.95,0.2023180646742478
VIP,pca_cev_0.95,0.20029321088854796
SIP,pca_cev_0.95,0.2002832749754167
ELC,pca_cev_0.95,0.19957777054337955
HSG,pca_cev_0.95,0.19945625439909895
VIC,pca_cev_0.95,0.19884473318027204
BHN,pca_cev_0.95,0.1968421204092048
GDT,pca_cev_0.95,0.1967784412669447
SSI,pca_cev_0.95,0.1965525809701257
DHM,pca_cev_0.95,0.1960291644408171
OGC,pca_cev_0.95,0.1921631639092356
HHP,pca_cev_0.95,0.19099843375259265
DSN,pca_cev_0.95,0.1889818817532563
PVD,pca_cev_0.95,0.18509151690624007
LPB,pca_cev_0.95,0.1841932638764555
FTS,pca_cev_0.95,0.17854029547869524
HHV,pca_cev_0.95,0.17661395860998447
HNA,pca_cev_0.95,0.1735683466224843
HSL,pca_cev_0.95,0.17272230426624002
TV2,pca_cev_0.95,0.1705336224385642
CTG,pca_cev_0.95,0.16555308751639747
BMP,pca_cev_0.95,0.1571455961540077
PDV,pca_cev_0.95,0.151974617496679
DBD,pca_cev_0.95,0.15121030181582099
VSH,pca_cev_0.95,0.14705510031951033
VTB,pca_cev_0.95,0.13102299248082605
NAB,pca_cev_0.95,0.10035079443626009
PGD,pca_cev_0.95,0.10006415488700447
DVP,pca_cev_0.95,0.09524554151990856
DHG,pca_cev_0.95,0.09510179573681056
NCT,pca_cev_0.95,0.08801593456122185
TBC,pca_cev_0.95,0.08313044198274629
CLL,pca_cev_0.95,0.06210966388845486
VCB,pca_cev_0.95,0.04771139512168709
